Date,AUDHKD,AUDJPY,AUDSEK,AUDUSD,CADJPY,CADSEK,CHFAUD,CHFHKD,CHFJPY,EURAUD,EURCAD,EURCHF,EURCNY,EURCZK,EURGBP,EURHKD,EURILS,EURJPY,EURNOK,EURNZD,EURRUB,EURSEK,EURSGD,EURUSD,EURZAR,GBPAUD,GBPCAD,GBPCHF,GBPHKD,GBPJPY,GBPNOK,GBPRUB,GBPSEK,GBPSGD,GBPUSD,HKDSEK,HKDSGD,JPYHKD,JPYSEK,NZDSEK,NZDUSD,SGDAUD,SGDCHF,SGDJPY,USDAED,USDARS,USDBRL,USDCAD,USDCHF,USDCLP,USDCNY,USDCOP,USDCZK,USDDKK,USDEGP,USDGBP,USDHKD,USDHUF,USDIDR,USDILS,USDINR,USDISK,USDJPY,USDKRW,USDKWD,USDKZT,USDMXN,USDMYR,USDNOK,USDPEN,USDPHP,USDPKR,USDPLN,USDQAR,USDRON,USDRUB,USDSAR,USDSEK,USDSGD,USDTHB,USDTRY,USDTWD,USDUAH,USDVND,USDZAR
2008-05-19,5.26322,89.67228,6.99433,0.9532,96.29841,7.59309,1.63907,8.53497,141.63067,1.6263,1.5393,1.6345,9.7463,27.7,0.7961,12.0978,3.9893,161.79,8.46977,2.1414,58.239,9.21501,1.6049,1.5509,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9478,1.31884,0.16904,0.06,0.08009,6.5844,0.7719,1.11492,0.69098,98.38247,3.673,8.508,2.559,0.9926,1.0539,586.25,6.9725,2099.0,22.228,5.9711,7.15,0.59727,7.8001,248.58,12135.0,3.5012,61.4,123.13,104.32,1086.0,0.291,180.95,13.5493,3.234,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3719,32.78,2.2669,30.541,14.4705,21270.0,11.255
2008-05-20,5.26322,89.67228,6.99433,0.9582,96.29841,7.59309,1.63907,8.53497,141.63067,1.6328,1.5518,1.6227,9.7463,27.7,0.7954,12.2096,3.9893,162.19,8.46977,2.1414,58.239,9.21501,1.6049,1.5652,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9673,1.31884,0.16904,0.06,0.08009,6.5844,0.7744,1.11492,0.69098,98.38247,3.673,8.508,2.559,0.9914,1.0367,586.25,6.9735,2099.0,22.228,5.9711,7.15,0.59727,7.8003,248.58,12135.0,3.5012,61.4,123.13,103.62,1086.0,0.291,180.95,13.5493,3.2399,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3652,32.78,2.2669,30.565,14.4705,21270.0,11.255
2008-05-21,5.26322,89.67228,6.99433,0.9592,96.29841,7.59309,1.63907,8.53497,141.63067,1.6325,1.5522,1.6224,9.7463,27.7,0.7961,12.2204,3.9893,161.75,8.46977,2.1414,58.239,9.21501,1.6049,1.5666,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9676,1.31884,0.16904,0.06,0.08009,6.5844,0.7742,1.11492,0.69098,98.38247,3.673,8.508,2.559,0.9909,1.0355,586.25,6.9597,2099.0,22.228,5.9711,7.15,0.59727,7.8002,248.58,12135.0,3.5012,61.4,123.13,103.25,1086.0,0.291,180.95,13.5493,3.225,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3647,32.78,2.2669,30.506,14.4705,21270.0,11.255
2008-05-22,5.26322,89.67228,6.99433,0.9564,96.29841,7.59309,1.63907,8.53497,141.63067,1.6433,1.5484,1.6212,9.7463,27.7,0.7941,12.2653,3.9893,163.72,8.46977,2.1414,58.239,9.21501,1.6049,1.5723,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9796,1.31884,0.16904,0.06,0.08009,6.5844,0.783,1.11492,0.69098,98.38247,3.673,8.508,2.559,0.9848,1.031,586.25,6.9435,2099.0,22.228,5.9711,7.15,0.59727,7.8004,248.58,12135.0,3.5012,61.4,123.13,104.12,1086.0,0.291,180.95,13.5493,3.207,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3599,32.78,2.2669,30.364,14.4705,21270.0,11.255
2008-05-23,5.26322,89.67228,6.99433,0.9589,96.29841,7.59309,1.63907,8.53497,141.63067,1.643,1.5601,1.6141,9.7463,27.7,0.7961,12.2989,3.9893,162.95,8.46977,2.1414,58.239,9.21501,1.6049,1.5763,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9797,1.31884,0.16904,0.06,0.08009,6.5844,0.7846,1.11492,0.69098,98.38247,3.673,8.508,2.559,0.9898,1.0238,586.25,6.9416,2099.0,22.228,5.9711,7.15,0.59727,7.8014,248.58,12135.0,3.5012,61.4,123.13,103.36,1086.0,0.291,180.95,13.5493,3.214,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3578,32.78,2.2669,30.491,14.4705,21270.0,11.255
2008-05-26,5.26322,89.67228,6.99433,0.9601,96.29841,7.59309,1.63907,8.53497,141.63067,1.642,1.5647,1.6155,9.7463,27.7,0.7958,12.3087,3.9893,163.05,8.46977,2.1414,58.239,9.21501,1.6049,1.5772,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9813,1.31884,0.16904,0.06,0.08009,6.5844,0.7864,1.11492,0.69098,98.38247,3.673,8.508,2.559,0.992,1.0241,586.25,6.9365,2099.0,22.228,5.9711,7.15,0.59727,7.8029,248.58,12135.0,3.5012,61.4,123.13,103.37,1086.0,0.291,180.95,13.5493,3.227,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3615,32.78,2.2669,30.46,14.4705,21270.0,11.255
2008-05-27,5.26322,89.67228,6.99433,0.9587,96.29841,7.59309,1.63907,8.53497,141.63067,1.6345,1.5584,1.622,9.7463,27.7,0.7937,12.2378,3.9893,163.49,8.46977,2.1414,58.239,9.21501,1.6049,1.5676,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9746,1.31884,0.16904,0.06,0.08009,6.5844,0.7891,1.11492,0.69098,98.38247,3.673,8.508,2.559,0.9942,1.0346,586.25,6.95,2099.0,22.228,5.9711,7.15,0.59727,7.8061,248.58,12135.0,3.5012,61.4,123.13,104.28,1086.0,0.291,180.95,13.5493,3.24,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3635,32.78,2.2669,30.528,14.4705,21270.0,11.255
2008-05-28,5.26322,89.67228,6.99433,0.9621,96.29841,7.59309,1.63907,8.53497,141.63067,1.6257,1.5482,1.6232,9.7463,27.7,0.7901,12.2136,3.9893,163.78,8.46977,2.1414,58.239,9.21501,1.6049,1.5647,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.98,1.31884,0.16904,0.06,0.08009,6.5844,0.7858,1.11492,0.69098,98.38247,3.673,8.508,2.559,0.9895,1.0373,586.25,6.9444,2099.0,22.228,5.9711,7.15,0.59727,7.8052,248.58,12135.0,3.5012,61.4,123.13,104.67,1086.0,0.291,180.95,13.5493,3.238,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.364,32.78,2.2669,30.503,14.4705,21270.0,11.255
2008-05-29,5.26322,89.67228,6.99433,0.9551,96.29841,7.59309,1.63907,8.53497,141.63067,1.6232,1.5342,1.628,9.7463,27.7,0.785,12.1042,3.9893,163.75,8.46977,2.1414,58.239,9.21501,1.6049,1.5511,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9754,1.31884,0.16904,0.06,0.08009,6.5844,0.779,1.11492,0.69098,98.38247,3.673,8.508,2.559,0.9892,1.0495,586.25,6.9379,2099.0,22.228,5.9711,7.15,0.59727,7.8032,248.58,12135.0,3.5012,61.4,123.13,105.57,1086.0,0.291,180.95,13.5493,3.25,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3663,32.78,2.2669,30.44,14.4705,21270.0,11.255
2008-05-30,5.26322,89.67228,6.99433,0.9558,96.29841,7.59309,1.63907,8.53497,141.63067,1.6265,1.5444,1.6209,9.7463,27.7,0.7845,12.1386,3.9893,164.11,8.46977,2.1414,58.239,9.21501,1.6049,1.5554,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9821,1.31884,0.16904,0.06,0.08009,6.5844,0.7828,1.11492,0.69098,98.38247,3.673,8.508,2.559,0.993,1.042,586.25,6.9425,2099.0,22.228,5.9711,7.15,0.59727,7.804,248.58,12135.0,3.5012,61.4,123.13,105.5,1086.0,0.291,180.95,13.5493,3.2385,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.362,32.78,2.2669,30.391,14.4705,21270.0,11.255
2008-06-02,5.26322,89.67228,6.99433,0.9553,96.29841,7.59309,1.63907,8.53497,141.63067,1.626,1.5558,1.6116,9.7463,27.7,0.7904,12.1272,3.9893,162.25,8.46977,2.1414,58.239,9.21501,1.6049,1.5539,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9657,1.31884,0.16904,0.06,0.08009,6.5844,0.7851,1.11492,0.69098,98.38247,3.673,8.508,2.559,1.0013,1.037,586.25,6.933,2099.0,22.228,5.9711,7.15,0.59727,7.8036,248.58,12135.0,3.5012,61.4,123.13,104.41,1086.0,0.291,180.95,13.5493,3.22,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3624,32.78,2.2669,30.205,14.4705,21270.0,11.255
2008-06-03,5.26322,89.67228,6.99433,0.9508,96.29841,7.59309,1.63907,8.53497,141.63067,1.6224,1.5577,1.6103,9.7463,27.7,0.7866,12.0459,3.9893,162.3,8.46977,2.1414,58.239,9.21501,1.6049,1.5433,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9616,1.31884,0.16904,0.06,0.08009,6.5844,0.7801,1.11492,0.69098,98.38247,3.673,8.508,2.559,1.0094,1.0432,586.25,6.9252,2099.0,22.228,5.9711,7.15,0.59727,7.8045,248.58,12135.0,3.5012,61.4,123.13,105.14,1086.0,0.291,180.95,13.5493,3.221,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3635,32.78,2.2669,30.273,14.4705,21270.0,11.255
2008-06-04,5.26322,89.67228,6.99433,0.9562,96.29841,7.59309,1.63907,8.53497,141.63067,1.6124,1.5683,1.6077,9.7463,27.7,0.7893,12.0419,3.9893,162.37,8.46977,2.1414,58.239,9.21501,1.6049,1.5425,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9538,1.31884,0.16904,0.06,0.08009,6.5844,0.77,1.11492,0.69098,98.38247,3.673,8.508,2.559,1.0168,1.0423,586.25,6.9394,2099.0,22.228,5.9711,7.15,0.59727,7.8062,248.58,12135.0,3.5012,61.4,123.13,105.26,1086.0,0.291,180.95,13.5493,3.242,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3664,32.78,2.2669,30.345,14.4705,21270.0,11.255
2008-06-05,5.26322,89.67228,6.99433,0.9575,96.29841,7.59309,1.63907,8.53497,141.63067,1.6268,1.5852,1.6189,9.7463,27.7,0.7959,12.1652,3.9893,165.1,8.46977,2.1414,58.239,9.21501,1.6049,1.5582,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9575,1.31884,0.16904,0.06,0.08009,6.5844,0.7656,1.11492,0.69098,98.38247,3.673,8.508,2.559,1.0173,1.0389,586.25,6.948,2099.0,22.228,5.9711,7.15,0.59727,7.8064,248.58,12135.0,3.5012,61.4,123.13,105.95,1086.0,0.291,180.95,13.5493,3.255,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3654,32.78,2.2669,30.375,14.4705,21270.0,11.255
2008-06-06,5.26322,89.67228,6.99433,0.9624,96.29841,7.59309,1.63907,8.53497,141.63067,1.6385,1.6082,1.6069,9.7463,27.7,0.8004,12.3189,3.9893,165.53,8.46977,2.1414,58.239,9.21501,1.6049,1.5777,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9708,1.31884,0.16904,0.06,0.08009,6.5844,0.7672,1.11492,0.69098,98.38247,3.673,8.508,2.559,1.0194,1.0184,586.25,6.9231,2099.0,22.228,5.9711,7.15,0.59727,7.8074,248.58,12135.0,3.5012,61.4,123.13,104.91,1086.0,0.291,180.95,13.5493,3.257,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3632,32.78,2.2669,30.322,14.4705,21270.0,11.255
2008-06-09,5.26322,89.67228,6.99433,0.9488,96.29841,7.59309,1.63907,8.53497,141.63067,1.6479,1.5995,1.6075,9.7463,27.7,0.7923,12.2152,3.9893,166.24,8.46977,2.1414,58.239,9.21501,1.6049,1.5641,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9739,1.31884,0.16904,0.06,0.08009,6.5844,0.7574,1.11492,0.69098,98.38247,3.673,8.508,2.559,1.0226,1.0275,586.25,6.9231,2099.0,22.228,5.9711,7.15,0.59727,7.8088,248.58,12135.0,3.5012,61.4,123.13,106.27,1086.0,0.291,180.95,13.5493,3.26,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3655,32.78,2.2669,30.289,14.4705,21270.0,11.255
2008-06-10,5.26322,89.67228,6.99433,0.9458,96.29841,7.59309,1.63907,8.53497,141.63067,1.6332,1.5785,1.611,9.7463,27.7,0.7909,12.0704,3.9893,165.93,8.46977,2.1414,58.239,9.21501,1.6049,1.5454,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9535,1.31884,0.16904,0.06,0.08009,6.5844,0.7524,1.11492,0.69098,98.38247,3.673,8.508,2.559,1.0215,1.0424,586.25,6.9199,2099.0,22.228,5.9711,7.15,0.59727,7.8097,248.58,12135.0,3.5012,61.4,123.13,107.36,1086.0,0.291,180.95,13.5493,3.264,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3735,32.78,2.2669,30.356,14.4705,21270.0,11.255
2008-06-11,5.26322,89.67228,6.99433,0.9479,96.29841,7.59309,1.63907,8.53497,141.63067,1.6405,1.586,1.6041,9.7463,27.7,0.7922,12.1491,3.9893,166.19,8.46977,2.1414,58.239,9.21501,1.6049,1.5556,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9634,1.31884,0.16904,0.06,0.08009,6.5844,0.7564,1.11492,0.69098,98.38247,3.673,8.508,2.559,1.0196,1.031,586.25,6.9185,2099.0,22.228,5.9711,7.15,0.59727,7.8091,248.58,12135.0,3.5012,61.4,123.13,106.82,1086.0,0.291,180.95,13.5493,3.27,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3709,32.78,2.2669,30.366,14.4705,21270.0,11.255
2008-06-12,5.26322,89.67228,6.99433,0.9356,96.29841,7.59309,1.63907,8.53497,141.63067,1.6505,1.5808,1.6075,9.7463,27.7,0.794,12.0722,3.9893,166.69,8.46977,2.1414,58.239,9.21501,1.6049,1.5449,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9454,1.31884,0.16904,0.06,0.08009,6.5844,0.7502,1.11492,0.69098,98.38247,3.673,8.508,2.559,1.0233,1.0403,586.25,6.9075,2099.0,22.228,5.9711,7.15,0.59727,7.8136,248.58,12135.0,3.5012,61.4,123.13,107.89,1086.0,0.291,180.95,13.5493,3.275,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.378,32.78,2.2669,30.436,14.4705,21270.0,11.255
2008-06-13,5.26322,89.67228,6.99433,0.9387,96.29841,7.59309,1.63907,8.53497,141.63067,1.6376,1.5826,1.6099,9.7463,27.7,0.7896,12.018,3.9893,166.39,8.46977,2.1414,58.239,9.21501,1.6049,1.538,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9473,1.31884,0.16904,0.06,0.08009,6.5844,0.7491,1.11492,0.69098,98.38247,3.673,8.508,2.559,1.0291,1.0467,586.25,6.902,2099.0,22.228,5.9711,7.15,0.59727,7.8134,248.58,12135.0,3.5012,61.4,123.13,108.18,1086.0,0.291,180.95,13.5493,3.275,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3799,32.78,2.2669,30.433,14.4705,21270.0,11.255
2008-06-16,5.26322,89.67228,6.99433,0.9401,96.29841,7.59309,1.63907,8.53497,141.63067,1.6445,1.584,1.6163,9.7463,27.7,0.7877,12.0796,3.9893,167.36,8.46977,2.1414,58.239,9.21501,1.6049,1.5467,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9632,1.31884,0.16904,0.06,0.08009,6.5844,0.7524,1.11492,0.69098,98.38247,3.673,8.508,2.559,1.0242,1.0449,586.25,6.9006,2099.0,22.228,5.9711,7.15,0.59727,7.8095,248.58,12135.0,3.5012,61.4,123.13,108.2,1086.0,0.291,180.95,13.5493,3.269,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3716,32.78,2.2669,30.369,14.4705,21270.0,11.255
2008-06-17,5.26322,89.67228,6.99433,0.9436,96.29841,7.59309,1.63907,8.53497,141.63067,1.6426,1.5797,1.6154,9.7463,27.7,0.7924,12.1084,3.9893,167.41,8.46977,2.1414,58.239,9.21501,1.6049,1.5505,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9563,1.31884,0.16904,0.06,0.08009,6.5844,0.7552,1.11492,0.69098,98.38247,3.673,8.508,2.559,1.0188,1.0417,586.25,6.8914,2099.0,22.228,5.9711,7.15,0.59727,7.8084,248.58,12135.0,3.5012,61.4,123.13,107.96,1086.0,0.291,180.95,13.5493,3.242,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3663,32.78,2.2669,30.293,14.4705,21270.0,11.255
2008-06-18,5.26322,89.67228,6.99433,0.9464,96.29841,7.59309,1.63907,8.53497,141.63067,1.6398,1.5789,1.6096,9.7463,27.7,0.7923,12.1158,3.9893,167.41,8.46977,2.1414,58.239,9.21501,1.6049,1.5524,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9591,1.31884,0.16904,0.06,0.08009,6.5844,0.7586,1.11492,0.69098,98.38247,3.673,8.508,2.559,1.0173,1.0367,586.25,6.8822,2099.0,22.228,5.9711,7.15,0.59727,7.804,248.58,12135.0,3.5012,61.4,123.13,107.85,1086.0,0.291,180.95,13.5493,3.255,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3685,32.78,2.2669,30.343,14.4705,21270.0,11.255
2008-06-19,5.26322,89.67228,6.99433,0.9497,96.29841,7.59309,1.63907,8.53497,141.63067,1.6313,1.5729,1.6197,9.7463,27.7,0.7859,12.1015,3.9893,167.32,8.46977,2.1414,58.239,9.21501,1.6049,1.5501,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9721,1.31884,0.16904,0.06,0.08009,6.5844,0.7617,1.11492,0.69098,98.38247,3.673,8.508,2.559,1.0146,1.0447,586.25,6.8775,2099.0,22.228,5.9711,7.15,0.59727,7.8061,248.58,12135.0,3.5012,61.4,123.13,107.93,1086.0,0.291,180.95,13.5493,3.2575,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.369,32.78,2.2669,30.367,14.4705,21270.0,11.255
2008-06-20,5.26322,89.67228,6.99433,0.9533,96.29841,7.59309,1.63907,8.53497,141.63067,1.6363,1.5855,1.6162,9.7463,27.7,0.7898,12.1801,3.9893,167.49,8.46977,2.1414,58.239,9.21501,1.6049,1.5607,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9752,1.31884,0.16904,0.06,0.08009,6.5844,0.7609,1.11492,0.69098,98.38247,3.673,8.508,2.559,1.016,1.0355,586.25,6.8801,2099.0,22.228,5.9711,7.15,0.59727,7.8037,248.58,12135.0,3.5012,61.4,123.13,107.32,1086.0,0.291,180.95,13.5493,3.254,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3642,32.78,2.2669,30.375,14.4705,21270.0,11.255
2008-06-23,5.26322,89.67228,6.99433,0.9517,96.29841,7.59309,1.63907,8.53497,141.63067,1.6296,1.5755,1.6218,9.7463,27.7,0.7894,12.1135,3.9893,167.32,8.46977,2.1414,58.239,9.21501,1.6049,1.5513,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9648,1.31884,0.16904,0.06,0.08009,6.5844,0.7575,1.11492,0.69098,98.38247,3.673,8.508,2.559,1.0155,1.0454,586.25,6.8742,2099.0,22.228,5.9711,7.15,0.59727,7.8079,248.58,12135.0,3.5012,61.4,123.13,107.85,1086.0,0.291,180.95,13.5493,3.26,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3684,32.78,2.2669,30.396,14.4705,21270.0,11.255
2008-06-24,5.26322,89.67228,6.99433,0.9564,96.29841,7.59309,1.63907,8.53497,141.63067,1.6272,1.5752,1.621,9.7463,27.7,0.7898,12.1559,3.9893,167.87,8.46977,2.1414,58.239,9.21501,1.6049,1.5569,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9707,1.31884,0.16904,0.06,0.08009,6.5844,0.7584,1.11492,0.69098,98.38247,3.673,8.508,2.559,1.0119,1.0411,586.25,6.8702,2099.0,22.228,5.9711,7.15,0.59727,7.8073,248.58,12135.0,3.5012,61.4,123.13,107.83,1086.0,0.291,180.95,13.5493,3.252,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3669,32.78,2.2669,30.422,14.4705,21270.0,11.255
2008-06-25,5.26322,89.67228,6.99433,0.9585,96.29841,7.59309,1.63907,8.53497,141.63067,1.6336,1.5808,1.6216,9.7463,27.7,0.7933,12.2315,3.9893,168.99,8.46977,2.1414,58.239,9.21501,1.6049,1.5664,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9741,1.31884,0.16904,0.06,0.08009,6.5844,0.7585,1.11492,0.69098,98.38247,3.673,8.508,2.559,1.0092,1.0351,586.25,6.8653,2099.0,22.228,5.9711,7.15,0.59727,7.8077,248.58,12135.0,3.5012,61.4,123.13,107.87,1086.0,0.291,180.95,13.5493,3.261,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3656,32.78,2.2669,30.368,14.4705,21270.0,11.255
2008-06-26,5.26322,89.67228,6.99433,0.955,96.29841,7.59309,1.63907,8.53497,141.63067,1.6486,1.5957,1.6131,9.7463,27.7,0.7919,12.292,3.9893,168.29,8.46977,2.1414,58.239,9.21501,1.6049,1.575,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9885,1.31884,0.16904,0.06,0.08009,6.5844,0.7546,1.11492,0.69098,98.38247,3.673,8.508,2.559,1.0132,1.0241,586.25,6.8657,2099.0,22.228,5.9711,7.15,0.59727,7.8036,248.58,12135.0,3.5012,61.4,123.13,106.85,1086.0,0.291,180.95,13.5493,3.253,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3646,32.78,2.2669,30.373,14.4705,21270.0,11.255
2008-06-27,5.26322,89.67228,6.99433,0.9608,96.29841,7.59309,1.63907,8.53497,141.63067,1.643,1.5958,1.6082,9.7463,27.7,0.7915,12.3232,3.9893,167.61,8.46977,2.1414,58.239,9.21501,1.6049,1.5793,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9948,1.31884,0.16904,0.06,0.08009,6.5844,0.7607,1.11492,0.69098,98.38247,3.673,8.508,2.559,1.0105,1.0182,586.25,6.8618,2099.0,22.228,5.9711,7.15,0.59727,7.8026,248.58,12135.0,3.5012,61.4,123.13,106.13,1086.0,0.291,180.95,13.5493,3.26,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3624,32.78,2.2669,30.367,14.4705,21270.0,11.255
2008-06-30,5.26322,89.67228,6.99433,0.9582,96.29841,7.59309,1.63907,8.53497,141.63067,1.6436,1.6075,1.6082,9.7463,27.7,0.7902,12.2852,3.9893,167.1,8.46977,2.1414,58.239,9.21501,1.6049,1.5754,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9933,1.31884,0.16904,0.06,0.08009,6.5844,0.7614,1.11492,0.69098,98.38247,3.673,8.508,2.559,1.0204,1.0208,586.25,6.8544,2099.0,22.228,5.9711,7.15,0.59727,7.7971,248.58,12135.0,3.5012,61.4,123.13,106.07,1086.0,0.291,180.95,13.5493,3.265,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3588,32.78,2.2669,30.352,14.4705,21270.0,11.255
2008-07-01,5.26322,89.67228,6.99433,0.9552,96.29841,7.59309,1.63907,8.53497,141.63067,1.6529,1.6128,1.6103,9.7463,27.7,0.7915,12.3202,3.9893,167.48,8.46977,2.1414,58.239,9.21501,1.6049,1.5794,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9952,1.31884,0.16904,0.06,0.08009,6.5844,0.7577,1.11492,0.69098,98.38247,3.673,8.508,2.559,1.0212,1.0194,586.25,6.8564,2099.0,22.228,5.9711,7.15,0.59727,7.7994,248.58,12135.0,3.5012,61.4,123.13,106.03,1086.0,0.291,180.95,13.5493,3.265,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3617,32.78,2.2669,30.353,14.4705,21270.0,11.255
2008-07-02,5.26322,89.67228,6.99433,0.9623,96.29841,7.59309,1.63907,8.53497,141.63067,1.6506,1.6065,1.6097,9.7463,27.7,0.7969,12.3903,3.9893,168.17,8.46977,2.1414,58.239,9.21501,1.6049,1.589,14.0202,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.9936,1.31884,0.16904,0.06,0.08009,6.5844,0.7602,1.11492,0.69098,98.38247,3.673,8.508,2.559,1.011,1.013,586.25,6.8531,2099.0,22.228,5.9711,7.15,0.59727,7.7972,248.58,12135.0,3.5012,61.4,123.13,105.83,1086.0,0.291,180.95,13.5493,3.272,6.7999,2.927,44.98,102.25,3.3992,3.6412,3.5505,46.772,3.7516,7.3877,1.3584,32.78,2.2669,30.365,14.4705,21270.0,11.255
